date,order_id,emp_id,item_id,quantity,item_price,order_cost,final_bill
2023-07-05,1211,1137,7,3,150,450,513
2023-07-05,1212,1081,1,2,30,60,68.4
2023-07-05,1213,1029,5,3,225,675,769.5
2023-07-05,1214,1136,4,3,150,450,513
2023-07-05,1215,1226,7,1,150,150,171
2023-07-05,1216,1022,6,1,250,250,285
2023-07-05,1217,1048,12,1,150,150,171
2023-07-05,1218,1181,12,1,150,150,171
2023-07-05,1219,1012,3,2,30,60,68.4
2023-07-05,1220,1226,12,2,150,300,342
2023-07-05,1221,1087,1,1,30,30,34.2
2023-07-05,1222,1011,6,2,250,500,570
2023-07-05,1223,1099,12,2,150,300,342
2023-07-05,1224,1103,12,1,150,150,171
2023-07-05,1225,1029,9,2,300,600,684
2023-07-05,1226,1174,14,3,125,375,427.5
2023-07-05,1227,1151,14,2,125,250,285
2023-07-05,1228,1102,9,3,300,900,1026
2023-07-05,1229,1044,10,1,150,150,171
2023-07-05,1230,1053,8,2,250,500,570
2023-07-05,1231,1088,11,2,125,250,285
2023-07-05,1232,1031,4,2,150,300,342
2023-07-05,1233,1212,6,1,250,250,285
2023-07-05,1234,1079,10,3,150,450,513
2023-07-05,1235,1207,5,1,225,225,256.5
2023-07-05,1236,1142,4,1,150,150,171
2023-07-05,1237,1003,13,1,125,125,142.5
2023-07-05,1238,1059,6,3,250,750,855
2023-07-05,1239,1234,6,1,250,250,285
2023-07-05,1240,1112,9,3,300,900,1026
2023-07-05,1241,1089,1,2,30,60,68.4
2023-07-05,1242,1168,8,2,250,500,570
2023-07-05,1243,1116,14,1,125,125,142.5
2023-07-05,1244,1137,3,2,30,60,68.4
2023-07-05,1245,1034,1,2,30,60,68.4
2023-07-05,1246,1084,11,1,125,125,142.5
2023-07-05,1247,1147,13,3,125,375,427.5
2023-07-06,1248,1126,14,1,125,125,142.5
2023-07-06,1249,1041,1,1,30,30,34.2
2023-07-06,1250,1011,13,1,125,125,142.5
2023-07-06,1251,1211,10,2,150,300,342
2023-07-06,1252,1007,7,3,150,450,513
2023-07-06,1253,1152,8,1,250,250,285
2023-07-06,1254,1026,14,1,125,125,142.5
2023-07-06,1255,1162,1,2,30,60,68.4
2023-07-06,1256,1205,6,1,250,250,285
2023-07-06,1257,1149,14,1,125,125,142.5
2023-07-06,1258,1070,8,3,250,750,855
2023-07-06,1259,1159,7,2,150,300,342
2023-07-06,1260,1163,6,2,250,500,570
2023-07-06,1261,1227,3,2,30,60,68.4
2023-07-06,1262,1208,1,1,30,30,34.2
2023-07-06,1263,1109,5,1,225,225,256.5
2023-07-06,1264,1161,9,2,300,600,684
2023-07-06,1265,1194,8,1,250,250,285
2023-07-06,1266,1132,7,3,150,450,513
2023-07-06,1267,1129,6,2,250,500,570
2023-07-06,1268,1216,5,2,225,450,513
2023-07-06,1269,1018,10,3,150,450,513
2023-07-06,1270,1049,5,2,225,450,513
2023-07-06,1271,1089,9,3,300,900,1026
2023-07-06,1272,1054,6,2,250,500,570
2023-07-06,1273,1223,2,3,30,90,102.6
2023-07-06,1274,1097,14,3,125,375,427.5
2023-07-06,1275,1074,10,2,150,300,342
2023-07-06,1276,1157,10,3,150,450,513
2023-07-06,1277,1178,11,3,125,375,427.5
2023-07-06,1278,1248,2,3,30,90,102.6
2023-07-06,1279,1201,13,2,125,250,285
2023-07-06,1280,1198,8,2,250,500,570
2023-07-06,1281,1054,5,2,225,450,513
2023-07-06,1282,1234,3,1,30,30,34.2
2023-07-06,1283,1177,6,3,250,750,855
2023-07-06,1284,1168,7,3,150,450,513
2023-07-06,1285,1026,13,3,125,375,427.5
2023-07-06,1286,1128,4,2,150,300,342
2023-07-06,1287,1077,7,2,150,300,342
2023-07-06,1288,1009,10,1,150,150,171
2023-07-06,1289,1116,8,1,250,250,285
2023-07-06,1290,1088,6,1,250,250,285
2023-07-06,1291,1095,12,3,150,450,513
2023-07-06,1292,1200,13,1,125,125,142.5
2023-07-06,1293,1083,10,3,150,450,513
2023-07-06,1294,1117,9,2,300,600,684
2023-07-06,1295,1155,7,3,150,450,513
2023-07-07,1296,1012,13,2,125,250,285
2023-07-07,1297,1160,2,2,30,60,68.4
2023-07-07,1298,1209,5,1,225,225,256.5
2023-07-07,1299,1109,3,3,30,90,102.6
2023-07-07,1300,1104,1,3,30,90,102.6
2023-07-07,1301,1188,14,2,125,250,285
2023-07-07,1302,1002,14,2,125,250,285
2023-07-07,1303,1225,9,2,300,600,684
2023-07-07,1304,1059,8,1,250,250,285
2023-07-07,1305,1213,11,3,125,375,427.5
2023-07-07,1306,1153,1,2,30,60,68.4
2023-07-07,1307,1160,13,1,125,125,142.5
2023-07-07,1308,1046,3,1,30,30,34.2
2023-07-07,1309,1143,2,3,30,90,102.6
2023-07-07,1310,1188,6,1,250,250,285
2023-07-07,1311,1248,14,3,125,375,427.5
2023-07-07,1312,1072,8,1,250,250,285
2023-07-07,1313,1018,2,2,30,60,68.4
2023-07-07,1314,1127,5,2,225,450,513
2023-07-07,1315,1249,12,2,150,300,342
2023-07-07,1316,1142,4,1,150,150,171
2023-07-07,1317,1045,1,3,30,90,102.6
2023-07-07,1318,1149,13,1,125,125,142.5
2023-07-07,1319,1182,9,2,300,600,684
2023-07-08,1320,1038,1,3,30,90,102.6
2023-07-08,1321,1124,12,3,150,450,513
2023-07-08,1322,1107,12,2,150,300,342
2023-07-08,1323,1096,9,2,300,600,684
2023-07-08,1324,1089,4,2,150,300,342
2023-07-08,1325,1008,9,3,300,900,1026
2023-07-08,1326,1144,9,1,300,300,342
2023-07-08,1327,1079,5,1,225,225,256.5
2023-07-08,1328,1147,2,1,30,30,34.2
2023-07-08,1329,1004,7,1,150,150,171
2023-07-08,1330,1035,1,3,30,90,102.6
2023-07-08,1331,1064,7,3,150,450,513
2023-07-08,1332,1056,8,1,250,250,285
2023-07-08,1333,1079,11,1,125,125,142.5
2023-07-08,1334,1209,7,2,150,300,342
2023-07-08,1335,1004,9,1,300,300,342
2023-07-08,1336,1207,6,1,250,250,285
2023-07-08,1337,1002,3,2,30,60,68.4
2023-07-08,1338,1239,2,3,30,90,102.6
2023-07-08,1339,1235,10,2,150,300,342
2023-07-08,1340,1157,4,2,150,300,342
2023-07-08,1341,1140,10,1,150,150,171
2023-07-08,1342,1197,10,3,150,450,513
2023-07-08,1343,1155,13,2,125,250,285
2023-07-08,1344,1077,8,2,250,500,570
2023-07-08,1345,1081,2,1,30,30,34.2
2023-07-08,1346,1094,1,1,30,30,34.2
2023-07-08,1347,1249,13,1,125,125,142.5
2023-07-08,1348,1016,13,2,125,250,285
2023-07-08,1349,1056,7,1,150,150,171
2023-07-08,1350,1178,1,2,30,60,68.4
2023-07-08,1351,1078,12,1,150,150,171
2023-07-08,1352,1136,12,2,150,300,342
2023-07-08,1353,1171,1,3,30,90,102.6
2023-07-08,1354,1213,4,3,150,450,513
2023-07-08,1355,1057,2,3,30,90,102.6
2023-07-08,1356,1084,7,3,150,450,513
2023-07-08,1357,1248,7,3,150,450,513
2023-07-08,1358,1227,12,3,150,450,513
2023-07-08,1359,1116,7,1,150,150,171
2023-07-08,1360,1002,1,2,30,60,68.4
2023-07-08,1361,1198,2,2,30,60,68.4
2023-07-08,1362,1213,9,2,300,600,684
2023-07-09,1363,1107,8,3,250,750,855
2023-07-09,1364,1232,8,2,250,500,570
2023-07-09,1365,1199,4,1,150,150,171
2023-07-09,1366,1165,9,3,300,900,1026
2023-07-09,1367,1115,2,2,30,60,68.4
2023-07-09,1368,1246,8,1,250,250,285
2023-07-09,1369,1041,7,3,150,450,513
2023-07-09,1370,1227,11,3,125,375,427.5
2023-07-09,1371,1093,12,2,150,300,342
2023-07-09,1372,1237,9,1,300,300,342
2023-07-09,1373,1170,3,2,30,60,68.4
2023-07-09,1374,1228,11,1,125,125,142.5
2023-07-09,1375,1185,8,1,250,250,285
2023-07-09,1376,1057,11,1,125,125,142.5
2023-07-09,1377,1187,5,2,225,450,513
2023-07-09,1378,1065,2,1,30,30,34.2
2023-07-09,1379,1179,2,3,30,90,102.6
2023-07-09,1380,1230,4,1,150,150,171
2023-07-09,1381,1009,7,2,150,300,342
2023-07-09,1382,1203,6,3,250,750,855
2023-07-09,1383,1243,8,1,250,250,285
2023-07-09,1384,1107,5,2,225,450,513
2023-07-09,1385,1025,4,1,150,150,171
2023-07-09,1386,1002,4,2,150,300,342
2023-07-09,1387,1051,1,1,30,30,34.2
2023-07-09,1388,1211,12,1,150,150,171
2023-07-09,1389,1027,14,3,125,375,427.5
2023-07-09,1390,1171,9,3,300,900,1026
2023-07-09,1391,1175,14,2,125,250,285
2023-07-09,1392,1031,6,1,250,250,285
2023-07-10,1393,1107,7,2,150,300,342
2023-07-10,1394,1182,3,2,30,60,68.4
2023-07-10,1395,1149,6,2,250,500,570
2023-07-10,1396,1230,7,2,150,300,342
2023-07-10,1397,1088,4,2,150,300,342
2023-07-10,1398,1125,12,2,150,300,342
2023-07-10,1399,1135,9,2,300,600,684
2023-07-10,1400,1114,4,3,150,450,513
2023-07-10,1401,1170,14,2,125,250,285
2023-07-10,1402,1068,7,1,150,150,171
2023-07-10,1403,1088,8,2,250,500,570
2023-07-10,1404,1108,11,3,125,375,427.5
2023-07-10,1405,1082,10,3,150,450,513
2023-07-10,1406,1101,4,3,150,450,513
2023-07-10,1407,1141,4,1,150,150,171
2023-07-10,1408,1244,5,1,225,225,256.5
2023-07-10,1409,1132,11,1,125,125,142.5
2023-07-10,1410,1077,11,3,125,375,427.5
2023-07-10,1411,1228,11,1,125,125,142.5
2023-07-10,1412,1172,2,3,30,90,102.6
2023-07-10,1413,1225,4,3,150,450,513
2023-07-10,1414,1108,7,1,150,150,171
2023-07-10,1415,1030,3,1,30,30,34.2
2023-07-10,1416,1230,12,3,150,450,513
2023-07-10,1417,1117,13,3,125,375,427.5
2023-07-10,1418,1229,10,2,150,300,342
2023-07-10,1419,1037,14,2,125,250,285
2023-07-10,1420,1004,6,2,250,500,570
2023-07-10,1421,1115,1,2,30,60,68.4
2023-07-10,1422,1052,3,2,30,60,68.4
2023-07-10,1423,1128,10,1,150,150,171
2023-07-10,1424,1031,12,3,150,450,513
2023-07-10,1425,1192,3,1,30,30,34.2
2023-07-10,1426,1109,11,1,125,125,142.5
2023-07-10,1427,1188,13,3,125,375,427.5
2023-07-11,1428,1082,14,3,125,375,427.5
2023-07-11,1429,1061,6,3,250,750,855
2023-07-11,1430,1014,10,1,150,150,171
2023-07-11,1431,1237,14,1,125,125,142.5
2023-07-11,1432,1123,10,3,150,450,513
2023-07-11,1433,1094,3,3,30,90,102.6
2023-07-11,1434,1089,5,1,225,225,256.5
2023-07-11,1435,1043,4,3,150,450,513
2023-07-11,1436,1151,11,2,125,250,285
2023-07-11,1437,1184,10,2,150,300,342
2023-07-11,1438,1018,2,2,30,60,68.4
2023-07-11,1439,1049,14,2,125,250,285
2023-07-11,1440,1175,13,2,125,250,285
2023-07-11,1441,1163,3,1,30,30,34.2
2023-07-11,1442,1221,14,3,125,375,427.5
2023-07-11,1443,1233,14,2,125,250,285
2023-07-11,1444,1055,14,1,125,125,142.5
2023-07-11,1445,1124,10,3,150,450,513
2023-07-11,1446,1002,10,2,150,300,342
2023-07-11,1447,1026,8,3,250,750,855
2023-07-11,1448,1060,9,1,300,300,342
2023-07-11,1449,1169,1,3,30,90,102.6
2023-07-11,1450,1111,1,1,30,30,34.2
2023-07-11,1451,1132,3,2,30,60,68.4
2023-07-11,1452,1026,3,3,30,90,102.6
2023-07-11,1453,1059,9,2,300,600,684
2023-07-11,1454,1001,14,2,125,250,285
2023-07-11,1455,1242,11,1,125,125,142.5
2023-07-11,1456,1007,1,1,30,30,34.2
2023-07-11,1457,1213,11,2,125,250,285
2023-07-12,1458,1137,4,1,150,150,171
2023-07-12,1459,1233,14,3,125,375,427.5
2023-07-12,1460,1146,6,2,250,500,570
2023-07-12,1461,1230,11,1,125,125,142.5
2023-07-12,1462,1182,7,1,150,150,171
2023-07-12,1463,1249,13,1,125,125,142.5
2023-07-12,1464,1075,10,3,150,450,513
2023-07-12,1465,1033,7,3,150,450,513
2023-07-12,1466,1097,11,2,125,250,285
2023-07-12,1467,1171,7,3,150,450,513
2023-07-12,1468,1241,2,2,30,60,68.4
2023-07-12,1469,1021,8,1,250,250,285
2023-07-12,1470,1220,4,3,150,450,513
2023-07-12,1471,1146,7,3,150,450,513
2023-07-12,1472,1190,4,1,150,150,171
2023-07-12,1473,1091,9,3,300,900,1026
2023-07-12,1474,1237,4,2,150,300,342
2023-07-12,1475,1061,11,1,125,125,142.5
2023-07-12,1476,1225,11,1,125,125,142.5
2023-07-12,1477,1075,10,3,150,450,513
2023-07-12,1478,1226,10,1,150,150,171
2023-07-12,1479,1048,6,2,250,500,570
2023-07-12,1480,1088,4,3,150,450,513
2023-07-12,1481,1078,13,2,125,250,285
2023-07-12,1482,1113,7,2,150,300,342
2023-07-12,1483,1096,4,1,150,150,171
2023-07-12,1484,1244,14,2,125,250,285
2023-07-12,1485,1014,13,2,125,250,285
2023-07-12,1486,1205,9,2,300,600,684
2023-07-12,1487,1214,5,1,225,225,256.5
2023-07-12,1488,1162,1,2,30,60,68.4
2023-07-12,1489,1146,4,2,150,300,342
2023-07-12,1490,1223,1,2,30,60,68.4
2023-07-12,1491,1072,7,3,150,450,513
2023-07-12,1492,1109,1,2,30,60,68.4
2023-07-13,1493,1092,8,2,250,500,570
2023-07-13,1494,1171,14,3,125,375,427.5
2023-07-13,1495,1067,10,3,150,450,513
2023-07-13,1496,1030,14,1,125,125,142.5
2023-07-13,1497,1100,3,1,30,30,34.2
2023-07-13,1498,1117,10,1,150,150,171
2023-07-13,1499,1227,8,2,250,500,570
2023-07-13,1500,1019,7,2,150,300,342
2023-07-13,1501,1162,14,2,125,250,285
2023-07-13,1502,1197,4,2,150,300,342
2023-07-13,1503,1188,14,1,125,125,142.5
2023-07-13,1504,1186,1,3,30,90,102.6
2023-07-13,1505,1140,8,1,250,250,285
2023-07-13,1506,1153,13,1,125,125,142.5
2023-07-13,1507,1056,6,2,250,500,570
2023-07-13,1508,1215,5,2,225,450,513
2023-07-13,1509,1170,4,1,150,150,171
2023-07-13,1510,1082,2,3,30,90,102.6
2023-07-13,1511,1005,3,3,30,90,102.6
2023-07-13,1512,1212,6,2,250,500,570
2023-07-13,1513,1136,3,3,30,90,102.6
2023-07-13,1514,1051,13,2,125,250,285
2023-07-13,1515,1056,9,3,300,900,1026
2023-07-13,1516,1112,12,2,150,300,342
2023-07-13,1517,1001,2,2,30,60,68.4
2023-07-13,1518,1201,14,3,125,375,427.5
2023-07-13,1519,1027,6,3,250,750,855
2023-07-13,1520,1182,10,1,150,150,171
2023-07-13,1521,1096,13,1,125,125,142.5
2023-07-13,1522,1069,12,3,150,450,513
2023-07-13,1523,1091,1,2,30,60,68.4
2023-07-13,1524,1037,2,3,30,90,102.6
2023-07-13,1525,1225,13,1,125,125,142.5
2023-07-13,1526,1136,2,3,30,90,102.6
2023-07-13,1527,1032,14,2,125,250,285
2023-07-13,1528,1138,11,3,125,375,427.5
2023-07-13,1529,1189,13,2,125,250,285
2023-07-13,1530,1236,7,2,150,300,342
2023-07-13,1531,1198,11,3,125,375,427.5
2023-07-13,1532,1201,5,3,225,675,769.5
2023-07-13,1533,1170,10,2,150,300,342
2023-07-13,1534,1247,9,3,300,900,1026
2023-07-13,1535,1054,4,1,150,150,171
2023-07-13,1536,1097,14,2,125,250,285
2023-07-14,1537,1192,8,1,250,250,285
2023-07-14,1538,1101,7,3,150,450,513
2023-07-14,1539,1083,11,1,125,125,142.5
2023-07-14,1540,1045,7,1,150,150,171
2023-07-14,1541,1214,6,3,250,750,855
2023-07-14,1542,1205,12,3,150,450,513
2023-07-14,1543,1046,12,3,150,450,513
2023-07-14,1544,1228,11,2,125,250,285
2023-07-14,1545,1134,14,2,125,250,285
2023-07-14,1546,1144,1,3,30,90,102.6
2023-07-14,1547,1145,2,3,30,90,102.6
2023-07-14,1548,1220,6,1,250,250,285
2023-07-14,1549,1097,12,3,150,450,513
2023-07-14,1550,1017,12,1,150,150,171
2023-07-14,1551,1167,8,3,250,750,855
2023-07-14,1552,1177,14,2,125,250,285
2023-07-14,1553,1166,12,2,150,300,342
2023-07-14,1554,1116,3,3,30,90,102.6
2023-07-14,1555,1098,1,2,30,60,68.4
2023-07-14,1556,1246,14,1,125,125,142.5
2023-07-14,1557,1222,2,2,30,60,68.4
2023-07-14,1558,1155,7,2,150,300,342
2023-07-14,1559,1016,6,2,250,500,570
2023-07-14,1560,1126,12,1,150,150,171
2023-07-14,1561,1113,12,2,150,300,342
2023-07-14,1562,1112,6,1,250,250,285
2023-07-14,1563,1157,3,2,30,60,68.4
2023-07-14,1564,1133,4,3,150,450,513
2023-07-14,1565,1227,3,1,30,30,34.2
2023-07-14,1566,1018,2,2,30,60,68.4
2023-07-14,1567,1027,1,2,30,60,68.4
2023-07-14,1568,1150,8,1,250,250,285
2023-07-14,1569,1170,13,2,125,250,285
2023-07-14,1570,1012,3,3,30,90,102.6
2023-07-14,1571,1219,11,1,125,125,142.5
2023-07-15,1572,1033,4,1,150,150,171
2023-07-15,1573,1049,7,1,150,150,171
2023-07-15,1574,1242,9,3,300,900,1026
2023-07-15,1575,1241,6,3,250,750,855
2023-07-15,1576,1119,11,2,125,250,285
2023-07-15,1577,1132,1,3,30,90,102.6
2023-07-15,1578,1106,7,3,150,450,513
2023-07-15,1579,1070,2,2,30,60,68.4
2023-07-15,1580,1119,10,2,150,300,342
2023-07-15,1581,1128,11,1,125,125,142.5
2023-07-15,1582,1222,5,2,225,450,513
2023-07-15,1583,1163,10,3,150,450,513
2023-07-15,1584,1013,6,3,250,750,855
2023-07-15,1585,1215,1,1,30,30,34.2
2023-07-15,1586,1004,13,1,125,125,142.5
2023-07-15,1587,1232,8,3,250,750,855
2023-07-15,1588,1124,5,2,225,450,513
2023-07-15,1589,1155,11,1,125,125,142.5
2023-07-15,1590,1159,8,3,250,750,855
2023-07-15,1591,1002,6,2,250,500,570
2023-07-15,1592,1171,6,3,250,750,855
2023-07-15,1593,1170,10,1,150,150,171
2023-07-15,1594,1034,12,2,150,300,342
2023-07-15,1595,1086,13,1,125,125,142.5
2023-07-15,1596,1171,11,1,125,125,142.5
2023-07-15,1597,1129,14,3,125,375,427.5
2023-07-15,1598,1002,10,1,150,150,171
2023-07-15,1599,1087,11,2,125,250,285
2023-07-15,1600,1197,2,2,30,60,68.4
2023-07-15,1601,1002,5,3,225,675,769.5
2023-07-15,1602,1230,13,1,125,125,142.5
2023-07-15,1603,1056,4,2,150,300,342
2023-07-15,1604,1041,3,3,30,90,102.6
2023-07-16,1605,1148,1,3,30,90,102.6
2023-07-16,1606,1093,3,2,30,60,68.4
2023-07-16,1607,1161,8,2,250,500,570
2023-07-16,1608,1040,5,3,225,675,769.5
2023-07-16,1609,1210,1,2,30,60,68.4
2023-07-16,1610,1045,8,1,250,250,285
2023-07-16,1611,1075,7,1,150,150,171
2023-07-16,1612,1003,12,1,150,150,171
2023-07-16,1613,1208,14,1,125,125,142.5
2023-07-16,1614,1012,1,3,30,90,102.6
2023-07-16,1615,1013,1,1,30,30,34.2
2023-07-16,1616,1111,12,1,150,150,171
2023-07-16,1617,1173,8,3,250,750,855
2023-07-16,1618,1201,5,2,225,450,513
2023-07-16,1619,1024,14,1,125,125,142.5
2023-07-16,1620,1229,14,1,125,125,142.5
2023-07-16,1621,1003,5,1,225,225,256.5
2023-07-16,1622,1215,6,1,250,250,285
2023-07-16,1623,1244,2,2,30,60,68.4
2023-07-16,1624,1008,14,3,125,375,427.5
2023-07-16,1625,1098,8,1,250,250,285
2023-07-16,1626,1047,5,1,225,225,256.5
2023-07-16,1627,1003,5,3,225,675,769.5
2023-07-16,1628,1128,11,2,125,250,285
2023-07-16,1629,1062,11,2,125,250,285
2023-07-16,1630,1159,2,3,30,90,102.6
2023-07-16,1631,1176,11,2,125,250,285
2023-07-16,1632,1016,11,1,125,125,142.5
2023-07-16,1633,1206,12,2,150,300,342
2023-07-16,1634,1096,3,3,30,90,102.6
2023-07-16,1635,1166,8,2,250,500,570
2023-07-16,1636,1189,6,3,250,750,855
2023-07-16,1637,1043,1,1,30,30,34.2
2023-07-16,1638,1146,9,3,300,900,1026
2023-07-16,1639,1050,11,1,125,125,142.5
2023-07-16,1640,1245,9,3,300,900,1026
2023-07-16,1641,1145,10,2,150,300,342
2023-07-16,1642,1244,11,2,125,250,285
2023-07-16,1643,1151,10,2,150,300,342
2023-07-16,1644,1123,1,1,30,30,34.2
2023-07-16,1645,1158,14,2,125,250,285
2023-07-16,1646,1249,12,2,150,300,342
2023-07-16,1647,1242,14,1,125,125,142.5
2023-07-16,1648,1082,9,2,300,600,684
2023-07-16,1649,1054,4,3,150,450,513
2023-07-16,1650,1149,1,1,30,30,34.2
2023-07-16,1651,1212,3,1,30,30,34.2
2023-07-16,1652,1116,5,3,225,675,769.5
2023-07-16,1653,1120,11,2,125,250,285
2023-07-17,1654,1102,2,3,30,90,102.6
2023-07-17,1655,1150,10,1,150,150,171
2023-07-17,1656,1166,6,1,250,250,285
2023-07-17,1657,1062,12,2,150,300,342
2023-07-17,1658,1061,1,2,30,60,68.4
2023-07-17,1659,1151,10,2,150,300,342
2023-07-17,1660,1100,2,1,30,30,34.2
2023-07-17,1661,1038,10,3,150,450,513
2023-07-17,1662,1135,14,2,125,250,285
2023-07-17,1663,1133,10,1,150,150,171
2023-07-17,1664,1088,13,3,125,375,427.5
2023-07-17,1665,1090,1,2,30,60,68.4
2023-07-17,1666,1247,7,3,150,450,513
2023-07-17,1667,1178,11,3,125,375,427.5
2023-07-17,1668,1006,9,1,300,300,342
2023-07-17,1669,1164,5,3,225,675,769.5
2023-07-17,1670,1013,11,2,125,250,285
2023-07-17,1671,1114,1,1,30,30,34.2
2023-07-17,1672,1242,1,1,30,30,34.2
2023-07-17,1673,1211,2,2,30,60,68.4
2023-07-17,1674,1112,14,2,125,250,285
2023-07-17,1675,1174,13,2,125,250,285
2023-07-17,1676,1219,13,2,125,250,285
2023-07-17,1677,1074,13,2,125,250,285
2023-07-17,1678,1189,1,1,30,30,34.2
2023-07-17,1679,1063,14,2,125,250,285
2023-07-18,1680,1194,3,3,30,90,102.6
2023-07-18,1681,1197,5,1,225,225,256.5
2023-07-18,1682,1062,4,3,150,450,513
2023-07-18,1683,1059,7,2,150,300,342
2023-07-18,1684,1014,4,3,150,450,513
2023-07-18,1685,1195,11,2,125,250,285
2023-07-18,1686,1142,7,3,150,450,513
2023-07-18,1687,1043,2,3,30,90,102.6
2023-07-18,1688,1039,1,1,30,30,34.2
2023-07-18,1689,1005,6,1,250,250,285
2023-07-18,1690,1204,1,3,30,90,102.6
2023-07-18,1691,1093,8,1,250,250,285
2023-07-18,1692,1079,12,2,150,300,342
2023-07-18,1693,1238,2,3,30,90,102.6
2023-07-18,1694,1208,14,1,125,125,142.5
2023-07-18,1695,1237,4,3,150,450,513
2023-07-18,1696,1038,9,3,300,900,1026
2023-07-18,1697,1048,7,1,150,150,171
2023-07-18,1698,1136,7,3,150,450,513
2023-07-18,1699,1137,3,3,30,90,102.6
2023-07-18,1700,1073,9,2,300,600,684
2023-07-18,1701,1094,4,1,150,150,171
2023-07-18,1702,1071,12,1,150,150,171
2023-07-18,1703,1100,7,3,150,450,513
2023-07-19,1704,1226,6,3,250,750,855
2023-07-19,1705,1143,5,1,225,225,256.5
2023-07-19,1706,1076,6,3,250,750,855
2023-07-19,1707,1060,5,1,225,225,256.5
2023-07-19,1708,1043,6,3,250,750,855
2023-07-19,1709,1193,6,1,250,250,285
2023-07-19,1710,1026,4,2,150,300,342
2023-07-19,1711,1144,13,3,125,375,427.5
2023-07-19,1712,1167,7,2,150,300,342
2023-07-19,1713,1012,7,3,150,450,513
2023-07-19,1714,1034,1,2,30,60,68.4
2023-07-19,1715,1220,9,2,300,600,684
2023-07-19,1716,1048,8,2,250,500,570
2023-07-19,1717,1197,1,2,30,60,68.4
2023-07-19,1718,1133,13,2,125,250,285
2023-07-19,1719,1200,7,2,150,300,342
2023-07-19,1720,1216,3,2,30,60,68.4
2023-07-19,1721,1230,14,1,125,125,142.5
2023-07-19,1722,1109,4,3,150,450,513
2023-07-19,1723,1159,4,1,150,150,171
2023-07-19,1724,1018,3,1,30,30,34.2
2023-07-19,1725,1192,2,2,30,60,68.4
2023-07-19,1726,1056,12,3,150,450,513
2023-07-19,1727,1238,9,2,300,600,684
2023-07-19,1728,1094,11,2,125,250,285
2023-07-19,1729,1123,6,2,250,500,570
2023-07-19,1730,1124,5,2,225,450,513
2023-07-19,1731,1085,3,3,30,90,102.6
2023-07-19,1732,1132,3,2,30,60,68.4
2023-07-19,1733,1186,11,1,125,125,142.5
2023-07-19,1734,1148,1,3,30,90,102.6
2023-07-19,1735,1183,5,2,225,450,513
2023-07-19,1736,1093,1,3,30,90,102.6
2023-07-20,1737,1194,3,3,30,90,102.6
2023-07-20,1738,1124,1,3,30,90,102.6
2023-07-20,1739,1163,1,2,30,60,68.4
2023-07-20,1740,1247,11,3,125,375,427.5
2023-07-20,1741,1015,10,3,150,450,513
2023-07-20,1742,1051,13,1,125,125,142.5
2023-07-20,1743,1224,4,2,150,300,342
2023-07-20,1744,1061,6,3,250,750,855
2023-07-20,1745,1145,3,2,30,60,68.4
2023-07-20,1746,1040,9,2,300,600,684
2023-07-20,1747,1133,8,3,250,750,855
2023-07-20,1748,1208,6,2,250,500,570
2023-07-20,1749,1238,5,3,225,675,769.5
2023-07-20,1750,1022,3,3,30,90,102.6
2023-07-20,1751,1034,2,3,30,90,102.6
2023-07-20,1752,1181,9,2,300,600,684
2023-07-20,1753,1048,4,1,150,150,171
2023-07-20,1754,1100,4,2,150,300,342
2023-07-20,1755,1218,1,1,30,30,34.2
2023-07-20,1756,1040,8,2,250,500,570
2023-07-20,1757,1044,11,3,125,375,427.5
2023-07-20,1758,1201,3,1,30,30,34.2
2023-07-20,1759,1096,7,2,150,300,342
2023-07-20,1760,1139,1,3,30,90,102.6
2023-07-20,1761,1074,5,2,225,450,513
2023-07-20,1762,1072,14,3,125,375,427.5
2023-07-20,1763,1135,2,1,30,30,34.2
2023-07-20,1764,1048,3,2,30,60,68.4
2023-07-20,1765,1043,4,2,150,300,342
2023-07-20,1766,1178,5,1,225,225,256.5
2023-07-20,1767,1173,2,1,30,30,34.2
2023-07-20,1768,1228,5,3,225,675,769.5
2023-07-21,1769,1136,11,3,125,375,427.5
2023-07-21,1770,1220,1,1,30,30,34.2
2023-07-21,1771,1207,10,2,150,300,342
2023-07-21,1772,1228,14,3,125,375,427.5
2023-07-21,1773,1192,1,1,30,30,34.2
2023-07-21,1774,1030,1,1,30,30,34.2
2023-07-21,1775,1240,11,1,125,125,142.5
2023-07-21,1776,1169,6,3,250,750,855
2023-07-21,1777,1219,3,1,30,30,34.2
2023-07-21,1778,1135,11,3,125,375,427.5
2023-07-21,1779,1117,12,3,150,450,513
2023-07-21,1780,1105,13,3,125,375,427.5
2023-07-21,1781,1195,9,1,300,300,342
2023-07-21,1782,1146,8,2,250,500,570
2023-07-21,1783,1041,10,3,150,450,513
2023-07-21,1784,1125,13,3,125,375,427.5
2023-07-21,1785,1118,6,3,250,750,855
2023-07-21,1786,1025,7,2,150,300,342
2023-07-21,1787,1151,8,3,250,750,855
2023-07-21,1788,1060,9,2,300,600,684
2023-07-21,1789,1069,6,3,250,750,855
2023-07-21,1790,1213,13,2,125,250,285
2023-07-21,1791,1096,12,3,150,450,513
2023-07-21,1792,1146,7,3,150,450,513
2023-07-21,1793,1185,11,2,125,250,285
2023-07-21,1794,1117,7,1,150,150,171
2023-07-21,1795,1012,8,3,250,750,855
2023-07-22,1796,1094,9,3,300,900,1026
